datensatz;variable;oberthema;unterthema;umfrage_item;itemformulierung;var_typ;umfrage_filter;skalen_berechnung;quelle;status;value_label_key
qm_sekII;Stand_wug;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie Ihren Ausbildungsstand zum Zeitpunkt %s<school_type_end> aus heutiger Sicht in den von Ihnen belegten Fächern ein?;Wirtschaft und Gesellschaft;Item-Gruppe: Selbsteinschätzung des Ausbildungsstandes bei Schulabschluss;school_type_id = 5;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_tief_hoch
qm_sekII;Stand_wur;Ausbildungsstand bei Schulabschluss;;Wie schätzen Sie Ihren Ausbildungsstand zum Zeitpunkt %s<school_type_end> aus heutiger Sicht in den von Ihnen belegten Fächern ein?;Wirtschaft und Recht;Item-Gruppe: Selbsteinschätzung des Ausbildungsstandes bei Schulabschluss;school_type_id = 1, 3, 4;;Basierend auf Fächerangebot (MAR95, BMV 2009, Kantonale Verordnungen für FMS, HMS/WMS/IMS);aktiv;likert6_tief_hoch
qm_sekII;Stmk_info;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer Methodenkompetenzen am Ende %s<school_type_competence>?;Information aus Medien (Bücher, Internet etc.) entnehmen und zusammenzustellen;Item-Gruppe: Selbsteinschätzung der methodischen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) SEB, IVM;aktiv;likert6_tief_hoch
qm_sekII;Stmk_it;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer Methodenkompetenzen am Ende %s<school_type_competence>?;Umgang mit IT-Anwendungen (Word, Excel, Internet- und E-Mail-Programmen etc.);Item-Gruppe: Selbsteinschätzung der methodischen Kompetenzen bei Schulabschluss;;;Eigenkonstruktion des IVM;aktiv;likert6_tief_hoch
qm_sekII;Stmk_plan;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer Methodenkompetenzen am Ende %s<school_type_competence>?;Zu Beginn überlegen, wie ich am besten etwas lerne oder bearbeite;Item-Gruppe: Selbsteinschätzung der methodischen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) SEB, IVM;aktiv;likert6_tief_hoch
qm_sekII;Stmk_prae;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer Methodenkompetenzen am Ende %s<school_type_competence>?;Arbeitsergebnisse verständlich und überzeugend vortragen;Item-Gruppe: Selbsteinschätzung der methodischen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) SEB, IVM;aktiv;likert6_tief_hoch
qm_sekII;Stmk_strate;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer Methodenkompetenzen am Ende %s<school_type_competence>?;Anwendung verschiedener Strategien zur Problemlösung;Item-Gruppe: Selbsteinschätzung der methodischen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) SEB, IVM;aktiv;likert6_tief_hoch
qm_sekII;Stmk_ueber;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer Methodenkompetenzen am Ende %s<school_type_competence>?;Während des Lernens überprüfen, ob ich es verstanden habe;Item-Gruppe: Selbsteinschätzung der methodischen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) SEB, IVM;aktiv;likert6_tief_hoch
qm_sekII;Stmk_wort;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer Methodenkompetenzen am Ende %s<school_type_competence>?;Gelerntes mit eigenen Worten wiedergeben;Item-Gruppe: Selbsteinschätzung der methodischen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) SEB, IVM;aktiv;likert6_tief_hoch
qm_sekII;Stmk_ziel;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer Methodenkompetenzen am Ende %s<school_type_competence>?;Eigene Lernziele setzen;Item-Gruppe: Selbsteinschätzung der methodischen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) SEB, IVM;aktiv;likert6_tief_hoch
qm_sekII;Stoer_andere;Prozess;Unterricht;Wie erleben Sie das Klima in Ihrer Klasse?;Manche Schülerinnen und Schüler beschäftigen sich häufig mit anderen Dingen, ohne sich viel um den Unterricht zu kümmern.;Skala: Störungen im Unterricht;school_type_id = 1;Mean, Ausschluss wenn Missings >2;Mittelschulerhebung 2004 (Leutwyler & Maag Merki, 2004. Indikatoren zu Kontextmerkmalen gymnasialer Bildung. Perspektive der Schülerinnen und Schüler. Skalen- und Itemdokumentation) (4 von 6 Items), basierend auf BIJU (Baumert et al., 1997. Bildungsverläufe und psychosoziale Entwicklung im Jugendalter (BIJU). Dokumentation (Band 1: Skalen Längsschnitt I, Welle 1-4).) und Linzer Fragebogen zum Schul- und Klassenklima (Eder, 1998. Linzer Fragebogen zum Schul- und Klassenklima für die 8.-13. Klasse (LFSK 8-13));Aktiv;likert6_zutreffen
qm_sekII;Stoer_beginn;Prozess;Unterricht;Wie erleben Sie das Klima in Ihrer Klasse?;Bei uns dauert es zu Beginn der Stunde häufig sehr lange, bis die Schülerinnen und Schüler ruhig werden und zu arbeiten beginnen.;Skala: Störungen im Unterricht;school_type_id = 1;Mean, Ausschluss wenn Missings >2;Mittelschulerhebung 2004 (Leutwyler & Maag Merki, 2004. Indikatoren zu Kontextmerkmalen gymnasialer Bildung. Perspektive der Schülerinnen und Schüler. Skalen- und Itemdokumentation) (4 von 6 Items), basierend auf BIJU (Baumert et al., 1997. Bildungsverläufe und psychosoziale Entwicklung im Jugendalter (BIJU). Dokumentation (Band 1: Skalen Längsschnitt I, Welle 1-4).) und Linzer Fragebogen zum Schul- und Klassenklima (Eder, 1998. Linzer Fragebogen zum Schul- und Klassenklima für die 8.-13. Klasse (LFSK 8-13));Aktiv;likert6_zutreffen
qm_sekII;Stoer_lp;Prozess;Unterricht;Wie erleben Sie das Klima in Ihrer Klasse?;Für unsere Lehrpersonen ist es oft schwierig, im Unterricht die Ruhe aufrecht zu erhalten.;Skala: Störungen im Unterricht;school_type_id = 1;Mean, Ausschluss wenn Missings >2;Mittelschulerhebung 2004 (Leutwyler & Maag Merki, 2004. Indikatoren zu Kontextmerkmalen gymnasialer Bildung. Perspektive der Schülerinnen und Schüler. Skalen- und Itemdokumentation) (4 von 6 Items), basierend auf BIJU (Baumert et al., 1997. Bildungsverläufe und psychosoziale Entwicklung im Jugendalter (BIJU). Dokumentation (Band 1: Skalen Längsschnitt I, Welle 1-4).) und Linzer Fragebogen zum Schul- und Klassenklima (Eder, 1998. Linzer Fragebogen zum Schul- und Klassenklima für die 8.-13. Klasse (LFSK 8-13));Aktiv;likert6_zutreffen
qm_sekII;Stoer_mit;Prozess;Unterricht;Wie erleben Sie das Klima in Ihrer Klasse?;Einige Schülerinnen oder Schüler stören immer wieder den Unterricht, obwohl die anderen im Unterricht mitmachen möchten.;Skala: Störungen im Unterricht;school_type_id = 1;Mean, Ausschluss wenn Missings >2;Mittelschulerhebung 2004 (Leutwyler & Maag Merki, 2004. Indikatoren zu Kontextmerkmalen gymnasialer Bildung. Perspektive der Schülerinnen und Schüler. Skalen- und Itemdokumentation) (4 von 6 Items), basierend auf BIJU (Baumert et al., 1997. Bildungsverläufe und psychosoziale Entwicklung im Jugendalter (BIJU). Dokumentation (Band 1: Skalen Längsschnitt I, Welle 1-4).) und Linzer Fragebogen zum Schul- und Klassenklima (Eder, 1998. Linzer Fragebogen zum Schul- und Klassenklima für die 8.-13. Klasse (LFSK 8-13));Aktiv;likert6_zutreffen
qm_sekII;Stpk_eigen;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer personalen Kompetenzen am Ende %s<school_type_competence>?;Eigenständiges Bearbeiten von Aufgaben;Item-Gruppe: Selbsteinschätzung der personalen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) Ehemaligenbefragung Kanton Zürich;aktiv;likert6_tief_hoch
qm_sekII;Stpk_frag;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer personalen Kompetenzen am Ende %s<school_type_competence>?;Nachfragen, wenn ich etwas nicht verstehe;Item-Gruppe: Selbsteinschätzung der personalen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) Ehemaligenbefragung Kanton Zürich;aktiv;likert6_tief_hoch
qm_sekII;Stpk_idee;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer personalen Kompetenzen am Ende %s<school_type_competence>?;Eigene Ideen umsetzen;Item-Gruppe: Selbsteinschätzung der personalen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) Ehemaligenbefragung Kanton Zürich;aktiv;likert6_tief_hoch
qm_sekII;Stpk_schw;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer personalen Kompetenzen am Ende %s<school_type_competence>?;Kennen meiner eigenen Stärken und Schwächen;Item-Gruppe: Selbsteinschätzung der personalen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) Ehemaligenbefragung Kanton Zürich;aktiv;likert6_tief_hoch
qm_sekII;Stpk_selbt;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer personalen Kompetenzen am Ende %s<school_type_competence>?;Probleme selbstständig lösen;Item-Gruppe: Selbsteinschätzung der personalen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) Ehemaligenbefragung Kanton Zürich;aktiv;likert6_tief_hoch
qm_sekII;Stpk_time;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer personalen Kompetenzen am Ende %s<school_type_competence>?;Rechtzeitiges Fertigstellen von Arbeiten;Item-Gruppe: Selbsteinschätzung der personalen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) Ehemaligenbefragung Kanton Zürich;aktiv;likert6_tief_hoch
qm_sekII;Stpk_urteil;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer personalen Kompetenzen am Ende %s<school_type_competence>?;Eigenständig urteilen;Item-Gruppe: Selbsteinschätzung der personalen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstruktion IFES IPES, 4) Ehemaligenbefragung Kanton Zürich;aktiv;likert6_tief_hoch
qm_sekII;Stsk_achte;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer sozialen Kompetenzen am Ende %s<school_type_competence>?;Toleranz gegenüber anderen Werten und Lebensweisen;Item-Gruppe: Selbsteinschätzung der sozialen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstrukt IFES (aus SEB);aktiv;likert6_tief_hoch
qm_sekII;Stsk_gruppe;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer sozialen Kompetenzen am Ende %s<school_type_competence>?;Verantwortung übernehmen in Gruppen;Item-Gruppe: Selbsteinschätzung der sozialen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstrukt IFES (aus SEB);aktiv;likert6_tief_hoch
qm_sekII;Stsk_konfl;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer sozialen Kompetenzen am Ende %s<school_type_competence>?;Umgang mit Konflikten;Item-Gruppe: Selbsteinschätzung der sozialen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstrukt IFES (aus SEB);aktiv;likert6_tief_hoch
qm_sekII;Stsk_kritik;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer sozialen Kompetenzen am Ende %s<school_type_competence>?;Umgang mit Kritik und Verbesserungsvorschlägen;Item-Gruppe: Selbsteinschätzung der sozialen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstrukt IFES (aus SEB);aktiv;likert6_tief_hoch
qm_sekII;Stsk_rueck;Ausbildungsstand bei Schulabschluss;;Wie beurteilen Sie aus heutiger Sicht den Stand Ihrer sozialen Kompetenzen am Ende %s<school_type_competence>?;Rücksicht nehmen auf andere;Item-Gruppe: Selbsteinschätzung der sozialen Kompetenzen bei Schulabschluss;;;1) SEIS - Selbstevaluation in Schulen, 2) Fragebogen zur Einschätzung überfachlicher Kompetenzen (Helm et al., 2012), 3) Eigenkonstrukt IFES (aus SEB);aktiv;likert6_tief_hoch
